benign_1,-52.430057525634766,-34.460411071777344 
benign_1,-52.42327117919922,-34.15087890625 
benign_1,-52.41043472290039,-33.55363464355469 
benign_1,-52.40372848510742,-33.12151336669922 
benign_1,-52.39430236816406,-32.51200485229492 
benign_1,-52.3838996887207,-31.95210838317871 
benign_1,-52.3800048828125,-31.636573791503906 
benign_1,-52.37701416015625,-31.065343856811523 
benign_1,-52.37047576904297,-30.527816772460938 
benign_1,-52.36626434326172,-30.211294174194336 
benign_1,-52.35999298095703,-29.685976028442383 
benign_1,-52.35702896118164,-29.156272888183594 
benign_1,-52.35411071777344,-28.676536560058594 
benign_1,-52.34988021850586,-28.171958923339844 
benign_1,-52.34623718261719,-27.68193817138672 
benign_1,-52.345237731933594,-27.417076110839844 
benign_1,-52.344276428222656,-26.80681610107422 
benign_1,-52.3414306640625,-26.191041946411133 
benign_1,-52.34101867675781,-25.591135025024414 
benign_1,-52.34204864501953,-25.006208419799805 
benign_1,-52.341575622558594,-24.49602699279785 
benign_1,-52.341224670410156,-23.995840072631836 
benign_1,-52.34104919433594,-23.486345291137695 
benign_1,-52.3343391418457,-22.73128890991211 
benign_1,-52.30045700073242,-22.12005043029785 
benign_1,-52.22300338745117,-21.478132247924805 
benign_1,-52.17547607421875,-21.187944412231445 
benign_1,106.00283813476562,92.81285095214844 
benign_1,106.00283813476562,92.81285095214844 
benign_1,106.00283813476562,92.81285095214844 
benign_1,106.00283813476562,92.81285095214844 
benign_1,106.00283813476562,92.81285095214844 
benign_1,106.00283813476562,92.81285095214844 
benign_1,106.00157165527344,92.79408264160156 
benign_1,105.99647521972656,92.71451568603516 
benign_1,105.98672485351562,92.55402374267578 
benign_1,105.98271942138672,92.39820861816406 
benign_1,105.97821044921875,92.1913833618164 
benign_1,105.969482421875,91.94170379638672 
benign_1,105.95621490478516,91.54947662353516 
benign_1,105.94589233398438,91.25104522705078 
benign_1,105.93748474121094,90.92910766601562 
benign_1,105.93345642089844,90.5799331665039 
benign_1,105.9271469116211,90.20850372314453 
benign_1,105.91979217529297,89.82154083251953 
benign_1,105.91242980957031,89.40290069580078 
benign_1,105.90559387207031,89.01402282714844 
benign_1,105.90093231201172,88.75338745117188 
benign_1,105.89506530761719,88.33534240722656 
benign_1,105.8905029296875,87.90866088867188 
benign_1,105.88475036621094,87.47151947021484 
benign_1,105.87915802001953,87.0308837890625 
benign_1,105.87155151367188,86.36666870117188 
benign_1,105.86642456054688,85.74197387695312 
benign_1,105.86550903320312,85.39596557617188 
benign_1,105.86467742919922,84.80347442626953 
benign_1,105.86144256591797,84.20222473144531 
benign_1,105.85791015625,83.68045806884766 
benign_1,105.85670471191406,83.38088989257812 
benign_1,105.8555908203125,82.82499694824219 
benign_1,105.85628509521484,82.1990966796875 
benign_1,105.85600280761719,81.68218994140625 
benign_1,105.85485076904297,81.03780364990234 
benign_1,105.85679626464844,80.4419937133789 
benign_1,105.85724639892578,79.77141571044922 
benign_1,105.85726928710938,78.95878601074219 
benign_1,105.86001586914062,78.22189331054688 
benign_1,105.86223602294922,77.07820892333984 
benign_1,105.86846160888672,75.14103698730469 
benign_1,105.87434387207031,74.33936309814453 
benign_1,105.8759536743164,73.37158203125 
benign_1,105.88111877441406,72.59825897216797 
benign_1,105.88557434082031,71.85066986083984 
benign_1,105.88871002197266,71.05728912353516 
benign_1,105.8907699584961,70.70144653320312 
benign_1,105.89404296875,70.14763641357422 
benign_1,105.89688873291016,69.64335632324219 
benign_1,105.90119171142578,68.90388488769531 
benign_1,105.90388488769531,68.45260620117188 
benign_1,105.90779876708984,67.79959106445312 
benign_1,105.90965270996094,67.4932861328125 
benign_1,105.91336059570312,66.89330291748047 
